1895,"הָבַר","hâbar","haw-bar'","a primitive root of uncertain (perhaps foreign) derivation;","to be a horoscopist","[phrase] (astro-) loger."
1896,"הֵגֵא","Hêgêʼ","hay-gay'","or (by permutation) הֵגַי; probably of Persian origin;","Hege or Hegai, a eunuch of Xerxes","Hegai, Hege."
1897,"הָגָה","hâgâh","daw-gaw'","a primitive root (compare 1901 (הָגִיג));","to murmur (in pleasure or anger); by implication, to ponder","imagine, meditate, mourn, mutter, roar, [idiom] sore, speak, study, talk, utter."
1898,"הָגָה","hâgâh","haw-gaw'","a primitive root;","to remove","stay, stay away."
1899,"הֶגֶה","hegeh","heh'-geh","from 1897 (הָגָה);","a muttering (in sighing, thought, or as thunder)","mourning, sound, tale."
1900,"הָגוּת","hâgûwth","haw-gooth'","from 1897 (הָגָה);","musing","meditation."
1901,"הָגִיג","hâgîyg","haw-gheeg'","from an unused root akin to 1897 (הָגָה);","properly, a murmur, i.e. complaint","meditation, musing."
1902,"הִגָּיוֹן","higgâyôwn","hig-gaw-yone'","intensive from 1897 (הָגָה);","a murmuring sound, i.e. a musical notation (probably similar to the modern affettuoso to indicate solemnity of movement); by implication, a machination","device, Higgaion, meditation, solemn sound."
1903,"הָגִין","hâgîyn","haw-gheen'","of uncertain derivation;","perhaps suitable or turning","directly."
1904,"הָגָר","Hâgâr","haw-gawr'","of uncertain (perhaps foreign) derivation;","Hagar, the mother of Ishmael","Hagar."
1905,"הַגְרִי","Hagrîy","hag-ree'","or (prolonged) הַגְרִיאxlit Hagrîʼ corrected to Hagrîyʼ; perhaps patronymically from 1904 (הָגָר);","a Hagrite or member of a certain Arabian clan","Hagarene, Hagarite, Haggeri."
1906,"הֵד","hêd","hade","for 1959 (הֵידָד);","a shout","sounding again."
1907,"הַדָּבָר","haddâbâr","had-daw-bawr'","(Aramaic) probably of foreign origin;","a vizier","counsellor."
1908,"הֲדַד","Hădad","had-ad'","probably of foreign origin (compare 111 (אֲדַד));","Hadad, the name of an idol, and of several kings of Edom","Hadad."
1909,"הֲדַדְעֶזֶר","Hădadʻezer","had-ad-eh'-zer","from 1908 (הֲדַד) and 5828 (עֵזֶר); Hadad (is his) help;","Hadadezer, a Syrian king","Hadadezer. Compare 1928 (הֲדַרְעֶזֶר)."
1910,"הֲדַדְרִמּוֹן","Hădadrimmôwn","had-ad-rim-mone'","from 1908 (הֲדַד) and 7417 (רִמּוֹן);","Hadad-Rimmon, a place in Palestine","Hadad-rimmon."
1911,"הָדָה","hâdâh","haw-daw'","a primitive root (compare 3034 (יָדָה));","to stretch forth the hand","put."
1912,"הֹדוּ","Hôdûw","ho'-doo","of foreign origin;","Hodu (i.e. Hindustan)","India."
1913,"הֲדוֹרָם","Hădôwrâm","had-o-rawm'","or הֲדֹרָם; probably of foreign derivation;","Hadoram, a son of Joktan, and the tribe descended from him","Hadoram."
1914,"הִדַּי","Hidday","hid-dah'ee","of uncertain derivation;","Hiddai, an Israelite","Hiddai."
1915,"הָדַךְ","hâdak","haw-dak'","a primitive root (compare 1854 (דָּקַק));","to crush with the foot","tread down."
1916,"הֲדֹם","hădôm","had-ome'","from an unused root meaning to stamp upon;","a foot stool","(foot-) stool."
1917,"הַדָּם","haddâm","had-dawm'","(Aramaic) from a root corresponding to that of 1916 (הֲדֹם);","something stamped to pieces, i.e. a bit","piece."
1918,"הֲדַס","hădaç","had-as'","of uncertain derivation;","the myrtle","myrtle (tree)."
1919,"הֲדַסָּה","Hădaççâh","had-as-saw'","feminine of 1918 (הֲדַס);","Hadassah (or Esther)","Hadassah."
1920,"הָדַף","Hâdaph","haw-daf'","a primitive root;","to push away or down","cast away (out), drive, expel, thrust (away)."
1921,"הָדַר","hâdar","haw-dar'","a primitive root;","to swell up (literally or figuratively, active or passive); by implication, to favor or honour, be high or proud","countenance, crooked place, glorious, honour, put forth."
1922,"הֲדַר","hădar","had-ar'","(Aramaic) corresponding to 1921 (הָדַר);","to magnify (figuratively)","glorify, honour."
1923,"הֲדַר","hădar","had-ar'","(Aramaic) from 1922 (הֲדַר)lemma הֲדַּר extra dagesh, corrected to הֲדַר;","magnificence","honour, majesty."
1924,"הֲדַר","Hădar","had-ar'","the same as 1926 (הָדָר);","Hadar, an Edomite","Hadar."
1925,"הֶדֶר","heder","heh'-der","from 1921 (הָדַר);","honour; used (figuratively) for the capital city (Jerusalem)","glory."
1926,"הָדָר","hâdâr","haw-dawr'","from 1921 (הָדַר);","magnificence, i.e. ornament or splendor","beauty, comeliness, excellency, glorious, glory, goodly, honour, majesty."
1927,"הֲדָרָה","hădârâh","had-aw-raw'","feminine of 1926 (הָדָר);","decoration","beauty, honour."
1928,"הֲדַרְעֶזֶר","Hădarʻezer","had-ar-eh'-zer","from 1924 (הֲדַר) and 5828 (עֵזֶר); Hadar (i.e. Hadad, 1908 (הֲדַד)) is his help; (i.e. Hadadezer, 1909 (הֲדַדְעֶזֶר))","Hadarezer,  a Syrian king","Hadarezer."
1929,"הָהּ","hâhh","haw","a shortened form of 162 (אֲהָהּ);","ah! expressing grief","woe worth."
1930,"הוֹ","hôw","ho","by permutation from 1929 (הָהּ);","oh!","alas."
1931,"הוּא","hûwʼ","hoo","of which the feminine (beyond the Pentateuch) is הִיא; a primitive word, the third person pronoun singular;","he (she or it); only expressed when emphatic or without a verb; also (intensively) self, or (especially with the article) the same; sometimes (as demonstrative) this or that; occasionally (instead of copula) as or are","he, as for her, him(-self), it, the same, she (herself), such, that (...it), these, they, this, those, which (is), who."
1932,"הוּא","hûwʼ","hoo","(Aramaic) or (feminine) הִיא; (Aramaic), corresponding to 1931 (הוּא)","{he (she or it); self, or (especially with the article) the same; sometimes (as demonstrative) this or that; occasionally (instead of copula) as or are}","[idiom] are, it, this."
1933,"הָוָא","hâvâʼ","haw-vaw'","or הָוָה; a primitive root (compare 183 (אָוָה), 1961 (הָיָה)) supposed to mean properly, to breathe;","to be (in the sense of existence)","be, [idiom] have."
1934,"הָוָא","hâvâʼ","hav-aw'","(Aramaic) or הָוָה; (Aramaic), corresponding to 1933 (הָוָא);","to exist; used in a great variety of applications (especially in connection with other words)","be, become, [phrase] behold, [phrase] came (to pass), [phrase] cease, [phrase] cleave, [phrase] consider, [phrase] do, [phrase] give, [phrase] have, [phrase] judge, [phrase] keep, [phrase] labour, [phrase] mingle (self), [phrase] put, [phrase] see, [phrase] seek, [phrase] set, [phrase] slay, [phrase] take heed, tremble, [phrase] walk, [phrase] would."
1935,"הוֹד","hôwd","hode","from an unused root;","grandeur (i.e. an imposing form and appearance)","beauty, comeliness, excellency, glorious, glory, goodly, honour, majesty."
1936,"הוֹד","Hôwd","hode","the same as 1935 (הוֹד);","Hod, an Israelite","Hod."
1937,"הוֹדְוָה","Hôwdᵉvâh","ho-dev-aw'","a form of 1938 (הוֹדַוְיָה);","Hodevah (or Hodevjah), an Israelite","Hodevah."
1938,"הוֹדַוְיָה","Hôwdavyâh","ho-dav-yaw'","from 1935 (הוֹד) and 3050 (יָהּ); majesty of Jah;","Hodavjah, the name of three Israelites","Hodaviah."
1939,"הוֹדַיְוָהוּ","Hôwdayvâhûw","ho-dah-yeh-vaw'-hoo","a form of 1938 (הוֹדַוְיָה);","Hodajvah, an Israelite","Hodaiah."
1940,"הוֹדִיָּה","Hôwdîyâh","ho-dee-yaw'","a form for the feminine of 3064 (יְהוּדִי);","a Jewess","Hodiah."
1941,"הוֹדִיָּה","Hôwdîyâh","ho-dee-yaw'","a form of 1938 (הוֹדַוְיָה);","Hodijah, the name of three Israelites","Hodijah."
1942,"הַוָּה","havvâh","hav-vaw'","from 1933 (הָוָא) (in the sense of eagerly coveting and rushing upon;","by implication, of falling); desire; also ruin","calamity, iniquity, mischief, mischievous (thing), naughtiness, naughty, noisome, perverse thing, substance, very wickedness."
1943,"הֹוָה","hôvâh","ho-vaw'","another form for 1942 (הַוָּה);","ruin","mischief."
1944,"הוֹהָם","Hôwhâm","ho-hawm'","of uncertain derivation;","Hoham, a Canaanitish king","Hoham."
1945,"הוֹי","hôwy","hoh'ee","a prolonged form of 1930 (הוֹ) (akin to 188 (אוֹי));","oh!","ah, alas, ho, O, woe."
1946,"הוּךְ","hûwk","hook","(Aramaic) corresponding to 1981 (הֲלַךְ);","to go; causatively, to bring","bring again, come, go (up)."
1947,"הוֹלֵלָה","hôwlêlâh","ho-lay-law'","feminine active participle of 1984 (הָלַל);","folly","madness."
1948,"הוֹלֵלוּת","hôwlêlûwth","ho-lay-looth'","from active participle of 1984 (הָלַל);","folly","madness."
1949,"הוּם","hûwm","hoom","a primitive root (compare 2000 (הָמַם));","to make an uproar, or agitate greatly","destroy, move, make a noise, put, ring again."
1950,"הוֹמָם","Hôwmâm","ho-mawm'","from 2000 (הָמַם); raging;","Homam, an Edomitish chieftain","Homam. Compare 1967 (הֵימָם)."
1951,"הוּן","hûwn","hoon","a primitive root;","properly, to be naught, i.e. (figuratively) to be (causatively, act) light","be ready."
1952,"הוֹן","hôwn","hone","from the same as 1951 (הוּן) in the sense of 202 (אוֹן);","wealth; by implication, enough","enough, [phrase] for nought, riches, substance, wealth."
1953,"הוֹשָׁמָע","Hôwshâmâʻ","ho-shaw-maw'","from 3068 (יְהֹוָה) and 8085 (שָׁמַע); Jehovah has heard;","Hoshama, an Israelite","Hoshama."
1954,"הוֹשֵׁעַ","Hôwshêaʻ","ho-shay'-ah","from 3467 (יָשַׁע); deliverer;","Hoshea, the name of five Israelites","Hosea, Hoshea, Oshea."
1955,"הוֹשַׁעְיָה","Hôwshaʻyâh","ho-shah-yaw'","from 3467 (יָשַׁע) and 3050 (יָהּ); Jah has saved;","Hoshajah, the name of two Israelites","Hoshaiah."
1956,"הוֹתִיר","Hôwthîyr","ho-theer'","from 3498 (יָתַר); he has caused to remain;","Hothir, an Israelite","Hothir."
1957,"הָזָה","hâzâh","haw-zaw'","a primitive root (compare 2372 (חָזָה));","to dream","sleep."
1958,"הִי","hîy","he","for 5092 (נְהִי);","lamentation","woe. (For hiyr. See 1931 (הוּא), 1932 (הוּא).)"
1959,"הֵידָד","hêydâd","hay-dawd'","from an unused root (meaning to shout);","acclamation","shout(-ing)."
1960,"הֻיְּדָה","huyᵉdâh","hoo-yed-aw'","from the same as 1959 (הֵידָד);","properly, an acclaim, i.e. a choir of singers","thanksgiving."
1961,"הָיָה","hâyâh","haw-yaw","a primitive root (compare 1933 (הָוָא));","to exist, i.e. be or become, come to pass (always emphatic, and not a mere copula or auxiliary)","beacon, [idiom] altogether, be(-come), accomplished, committed, like), break, cause, come (to pass), do, faint, fall, [phrase] follow, happen, [idiom] have, last, pertain, quit (one-) self, require, [idiom] use."
1962,"הַיָּה","hayâh","hah-yaw'","another form for 1943 (הֹוָה);","ruin","calamity."
1963,"הֵיךְ","hêyk","hake","another form for 349 (אֵיךְ);","how?","how."
1964,"הֵיכָל","hêykâl","hay-kawl'","probably from 3201 (יָכֹל) (in the sense of capacity);","a large public building, such as a palace or temple","palace, temple."
1965,"הֵיכַל","hêykal","hay-kal'","(Aramaic) corresponding to 1964 (הֵיכָל)","{a large public building, such as a palace or temple}","palace, temple."
1966,"הֵילֵל","hêylêl","hay-lale'","from 1984 (הָלַל) (in the sense of brightness);","the morning-star","lucifer."
1967,"הֵימָם","Hêymâm","hay-mawm'","another form for 1950 (הוֹמָם);","Hemam, an Idumaean","Hemam."
1968,"הֵימָן","Hêymân","hay-mawn'","probably from 539 (אָמַן); faithful;","Heman, the name of at least two Israelites","Heman."
1969,"הִין","hîyn","heen","probably of Egyptian origin;","a hin or liquid measure","hin."
1970,"הָכַר","hâkar","haw-kar'","a primitive root; apparently","to injure","make self strange."
1971,"הַכָּרָה","hakkârâh","hak-kaw-raw'","from 5234 (נָכַר);","respect, i.e. partiality","shew."
1972,"הָלָא","hâlâʼ","haw-law'","probably denominatively from 1973 (הָלְאָה)xlit hâlᵉâh corrected to hâlᵉʼâh;","to remove or be remote","cast far off."
1973,"הָלְאָה","hâlᵉʼâh","haw-leh-aw'","from the primitive form of the article (hal);","to the distance, i.e. far away; also (of time) thus far","back, beyond, (hence,-) forward, hitherto, thence, forth, yonder."
1974,"הִלּוּל","hillûwl","hil-lool'","from 1984 (הָלַל) (in the sense of rejoicing);","a celebration of thanksgiving for harvest","merry, praise."
1975,"הַלָּז","hallâz","hal-lawz'","from 1976 (הַלָּזֶה);","this or that","side, that, this."
1976,"הַלָּזֶה","hallâzeh","hal-law-zeh'","from the article (see 1973 (הָלְאָה)xlit hâlᵉâh corrected to hâlᵉʼâh) and 2088 (זֶה);","this very","this."
1977,"הַלֵּזוּ","hallêzûw","hal-lay-zoo'","another form of 1976 (הַלָּזֶה);","that","this."
1978,"הָלִיךְ","hâlîyk","haw-leek'","from 1980 (הָלַךְ);","a walk, i.e. (by implication) a step","step."
1979,"הֲלִיכָה","hălîykâh","hal-ee-kaw'","feminine of 1978 (הָלִיךְ);","a walking; by implication, a procession or march, a caravan","company, going, walk, way."
1980,"הָלַךְ","hâlak","haw-lak'","akin to 3212 (יָלַךְ); a primitive root;","to walk (in a great variety of applications, literally and figuratively)","(all) along, apace, behave (self), come, (on) continually, be conversant, depart, [phrase] be eased, enter, exercise (self), [phrase] follow, forth, forward, get, go (about, abroad, along, away, forward, on, out, up and down), [phrase] greater, grow, be wont to haunt, lead, march, [idiom] more and more, move (self), needs, on, pass (away), be at the point, quite, run (along), [phrase] send, speedily, spread, still, surely, [phrase] tale-bearer, [phrase] travel(-ler), walk (abroad, on, to and fro, up and down, to places), wander, wax, (way-) faring man, [idiom] be weak, whirl."
1981,"הֲלַךְ","hălak","hal-ak'","(Aramaic) corresponding to 1980 (הָלַךְ) (compare 1946 (הוּךְ));","to walk","walk."
1982,"הֵלֶךְ","hêlek","hay'-lek","from 1980 (הָלַךְ);","properly, a journey, i.e. (by implication) a wayfarer; also a flowing","[idiom] dropped, traveller."
1983,"הֲלָךְ","hălâk","hal-awk'","(Aramaic) from 1981 (הֲלַךְ);","properly, a journey, i.e. (by implication) toll on goods at aroad","custom."
1984,"הָלַל","hâlal","haw-lal'","a primitive root;","to be clear (orig. of sound, but usually of color); to shine; hence, to make ashow, to boast; and thus to be (clamorously) foolish; to rave; causatively, to celebrate; also to stultify","(make) boast (self), celebrate, commend, (deal, make), fool(-ish, -ly), glory, give (light), be (make, feign self) mad (against), give in marriage, (sing, be worthy of) praise, rage, renowned, shine."
1985,"הִלֵּל","Hillêl","hil-layl'","from 1984 (הָלַל); praising (namely God);","Hillel, an Israelite","Hillel."
1986,"הָלַם","hâlam","haw-lam'","a primitive root;","to strike down; by implication, to hammer, stamp, conquer, disband","beat (down), break (down), overcome, smite (with the hammer)."
1987,"הֶלֶם","Helem","hay'-lem","from 1986 (הָלַם); smiter;","Helem, the name of two Israelites","Helem."
1988,"הֲלֹם","hălôm","hal-ome'","from the article (see 1973 (הָלְאָה)xlit hâlᵉâh corrected to hâlᵉʼâh);","hither","here, hither(-(to)), thither."
1989,"הַלְמוּת","halmûwth","hal-mooth'","from 1986 (הָלַם);","a hammer (or mallet)","hammer."
1990,"הָם","Hâm","hawm","of uncertain derivation;","Ham, a region of Palestine","Ham."
1991,"הֵם","hêm","haym","from 1993 (הָמָה);","abundance, i.e. wealth","any of theirs."
